Message_ID,Sender_ID,Date,Message_Text
28010,6661760423,2024-07-25 14:33:08+00:00,Alerts havent been so great lately.  Think its a matter of getting in right time or when market is having a green day
28009,6661760423,2024-07-25 14:12:34+00:00,"$POAI

buy now $2.72

if down after bought, add @$2.46

Targets $2.94/3.38/3.82

SL $2.14

Note: If average, safe traders better to exit @breakeven"
28008,6404397969,2024-07-25 14:02:48+00:00,NVDA dropping hella
28007,6661760423,2024-07-25 13:46:11+00:00,"PBM

SL hit❌"
28006,6661760423,2024-07-25 13:29:50+00:00,"$MIRA

buy now $3.3

if down after bought, add @$2.88

Targets $3.58/3.92/4.44

SL $2.54

Note: If average, safe traders better to exit @breakeven"
28005,6661760423,2024-07-25 13:29:13+00:00,"$PBM

buy now $1.1

if down after bought, add @$0.96

Targets $1.22/1.38/1.64

SL $0.82

Note: If average, safe traders better to exit @breakeven"
28004,6652139576,2024-07-25 13:02:10+00:00,I need sugar mommy
28003,6652139576,2024-07-25 13:02:05+00:00,I’m young
28002,6661760423,2024-07-25 13:00:59+00:00,You looking for a young guy Matthew?
28000,6652139576,2024-07-25 12:05:14+00:00,Maybe need to jump on b and c
27999,6652139576,2024-07-25 12:05:06+00:00,I’ve done plan a and d
27997,6787467486,2024-07-25 09:42:23+00:00,Morning all... VSME...  is this on anyone's radar ?
27996,6652139576,2024-07-25 03:59:14+00:00,No
27995,7000718430,2024-07-25 03:24:29+00:00,They gotta feel you
27994,6652139576,2024-07-25 03:24:07+00:00,I’m not feeling the trading vibes anymore
27993,6652139576,2024-07-25 03:24:00+00:00,Damn
27992,6075848860,2024-07-25 00:33:49+00:00,I said that about BNED when I saw it last week
27991,6337952564,2024-07-24 23:49:57+00:00,It’s because of reverse split ig)
27990,6652139576,2024-07-24 22:50:49+00:00,How did NUBURU shoot up 4k% today
27989,6652139576,2024-07-24 22:50:36+00:00,Idk
27988,6661760423,2024-07-24 22:19:39+00:00,She ok?
27987,6652139576,2024-07-24 22:10:03+00:00,I talked to AH the other day
27986,6661760423,2024-07-24 19:53:53+00:00,Anyone heard from AH?  She ok?
27985,6661760423,2024-07-24 15:39:04+00:00,"Thoughts kn SGMO with its news?

Possibly curling"
27984,6652139576,2024-07-24 14:51:17+00:00,Yes
27983,7000718430,2024-07-24 14:51:02+00:00,Matthew
27981,6661760423,2024-07-24 14:08:26+00:00,"The alerts given, i would personally go for the ones which have an upward trend"
27980,6661760423,2024-07-24 14:08:01+00:00,Yeh Nuze looks like dropping hard
27979,6787467486,2024-07-24 14:06:30+00:00,Massive insider buy for NUZE.. looks like it's selling off and tanking.. be careful
27978,6661760423,2024-07-24 13:58:21+00:00,Dropped like a dollar in 5 seconds
27977,6661760423,2024-07-24 13:56:21+00:00,Wow crazy drop
27976,6661760423,2024-07-24 13:54:34+00:00,Nuze dropped nicely and bounced . Decent money to be made
27975,1110306005,2024-07-24 13:36:15+00:00,
27974,6787467486,2024-07-24 13:34:29+00:00,BBLG halted
27973,1110306005,2024-07-24 13:32:33+00:00,😂 it went up super fast
27972,6661760423,2024-07-24 13:30:28+00:00,"$BBLG

buy now $2.16

if down after bought, add @$1.86

Targets $2.38/2.74/3.24

SL $1.54

Note: If average, safe traders better to exit @breakeven"
27971,6652139576,2024-07-24 13:29:35+00:00,I almost died
27970,6661760423,2024-07-24 13:29:21+00:00,"$NUZE

buy now $4.1

if down after bought, add @$3.46

Targets $4.54/5.14/5.84

SL $2.98

Note: If average, safe traders better to exit @breakeven"
27968,6661760423,2024-07-24 11:15:26+00:00,We're all broke lol
27966,7000718430,2024-07-23 23:11:28+00:00,I lost so much
27965,6661760423,2024-07-23 22:49:30+00:00,Will start properly august 1 when i gt paid
27964,6661760423,2024-07-23 22:49:10+00:00,Back to square 1
27963,6661760423,2024-07-23 22:49:00+00:00,Went well till.i fomo'd in last half hour and lost my gains and more
27962,6075848860,2024-07-23 22:44:38+00:00,How’d y’all’s trading go today?
27961,1110306005,2024-07-23 17:33:58+00:00,Duno if it’s a good idea just do it lol
27960,1110306005,2024-07-23 17:33:50+00:00,I just got in GSUN after halt
27959,6661760423,2024-07-23 15:48:59+00:00,"I got out at 88.  Oh well. .was still.10% profit.

Got back into ADIL see how that goes"
27958,6661760423,2024-07-23 15:47:42+00:00,SPWR doing amazing
27957,1110306005,2024-07-23 14:47:03+00:00,Ok
27956,6661760423,2024-07-23 14:46:43+00:00,"SPWR looks like a possible doublt bottom / bull flag.

I aint no expert though"
27955,1110306005,2024-07-23 14:46:36+00:00,I exited . I figured even if it hit 0.95 I will only make $30 not worth the stress
27954,6661760423,2024-07-23 14:36:27+00:00,Bounced quite hard there
27953,1110306005,2024-07-23 14:36:01+00:00,Ok let’s try to exit on green
27952,6661760423,2024-07-23 14:35:39+00:00,"Yes  i got an avwrage of 0.8.  Bit high, but see what happens"
27951,1110306005,2024-07-23 14:29:57+00:00,Spwr is at 75 cent
27950,1110306005,2024-07-23 14:27:38+00:00,Yes might fall even lower
27949,6661760423,2024-07-23 14:27:30+00:00,As in maybe risky
27948,6661760423,2024-07-23 14:27:20+00:00,"But cos stop loss was hit, he said its done"
27947,1110306005,2024-07-23 14:27:18+00:00,Ok
27946,6661760423,2024-07-23 14:27:06+00:00,I cant buy it.  My broker doesnt do.it
27945,1110306005,2024-07-23 14:26:50+00:00,Buy the dip
27944,1110306005,2024-07-23 14:26:45+00:00,Not sure if I should do CMAX
27943,1110306005,2024-07-23 14:26:02+00:00,Awesome 🙌 he studied well
27942,6661760423,2024-07-23 14:24:33+00:00,No worries mate
27941,6661760423,2024-07-23 14:24:29+00:00,One of them seems to always go mad
27940,1110306005,2024-07-23 14:24:24+00:00,Thanks a lot
27939,6661760423,2024-07-23 14:24:14+00:00,Normally there are 3-4 he sends me
27938,6661760423,2024-07-23 14:24:00+00:00,Will put em up as soon as i get em
27937,1110306005,2024-07-23 14:22:29+00:00,"Hi OA, any other new tickers ? Missed spwr entry"
27936,6661760423,2024-07-23 14:02:45+00:00,No problem my brother.  Not me.  I'm just a means.
27935,6661760423,2024-07-23 14:00:54+00:00,"$SPWR

buy now  $0.77

if down after bought, add @$0.66

Targets $0.84/0.96/1.12

SL $0.54

Note: If average, safe traders better to exit @breakeven"
27934,6337952564,2024-07-23 14:00:48+00:00,"You made my day, thnaks once more"
27933,6661760423,2024-07-23 13:58:55+00:00,Made decent percentage gain on ADIL
27932,6661760423,2024-07-23 13:30:16+00:00,"$ADIL

buy now  $1.59

if down after bought, add @$1.36

Targets $1.82/2.22/2.71

SL $1.14

Note: If average, safe traders better to exit @breakeven"
27931,6661760423,2024-07-23 13:28:16+00:00,"$CMAX

buy now  $4.8

if down after bought, add @$4.36

Targets $5.18/5.62/6.14

SL $3.94

Note: If average, safe traders better to exit @breakeven"
27930,6661760423,2024-07-22 20:26:08+00:00,Lets.see what the guy brings forward tmrw
27929,6661760423,2024-07-22 20:25:46+00:00,Didnt make.much but was something
27928,6661760423,2024-07-22 20:25:31+00:00,I managed a quick.scalp from.3.58 to 4.8
27927,6661760423,2024-07-22 20:25:13+00:00,Mental
27926,6337952564,2024-07-22 19:55:09+00:00,more than 30 times ig
27925,6661760423,2024-07-22 19:51:05+00:00,Aftwr hours going to be interesting
27924,6661760423,2024-07-22 19:50:56+00:00,How many times has MIRA been halted. Lol.must be iver 20 times today
27923,6661760423,2024-07-22 19:12:38+00:00,Enjoy and pray for me
27922,6661760423,2024-07-22 19:12:29+00:00,No problem my brother
27921,6337952564,2024-07-22 19:11:43+00:00,Much appreciated🔥
27920,6661760423,2024-07-22 17:00:56+00:00,LSPN good uptrend?
27919,6661760423,2024-07-22 16:01:51+00:00,Just be careful cos i think it drops on open and then need to monitor and get in right time
27918,6661760423,2024-07-22 16:01:18+00:00,No worries
27917,6075848860,2024-07-22 15:57:40+00:00,Thx so much for sending the alerts tho!! Rlly appreciate that 🙏🫶🏼
27916,6661760423,2024-07-22 15:54:57+00:00,I missed it unfortunately
27915,6661760423,2024-07-22 15:54:46+00:00,But mira was mad
27914,6661760423,2024-07-22 15:54:40+00:00,Amix and rr may come.into llay later Amanda i dunno
27913,6075848860,2024-07-22 15:53:45+00:00,I fell back to sleep and missed them all. Fckn hell
27912,6661760423,2024-07-22 15:28:24+00:00,Others didnt do as well unless got in right price
27911,6787467486,2024-07-22 15:27:28+00:00,MIRA took off . Other 2 are still in play
27910,6661760423,2024-07-22 15:23:12+00:00,MIRA wish i got in on the drop
27909,6661760423,2024-07-22 14:19:31+00:00,Richtech
27908,6661760423,2024-07-22 14:19:22+00:00,Rictech
27907,6661760423,2024-07-22 14:18:33+00:00,"$RR

buy now $2.14

if down after bought, add @$1.86

Targets $2.32/2.58/2.96

SL $1.62

Note: If average, safe traders better to exit @breakeven"
27906,6661760423,2024-07-22 13:52:04+00:00,All.targets done for MIRA
27905,6661760423,2024-07-22 13:43:27+00:00,Anyone get in?
27904,6661760423,2024-07-22 13:42:07+00:00,MIRA gona mad
27903,6661760423,2024-07-22 13:36:10+00:00,Not financial.advice btw lol
27902,6661760423,2024-07-22 13:30:33+00:00,"$AMIX

buy now $1.55

if down after bought, add @$1.28

Targets $1.74/1.98/2.34

SL $1.04

Note: If average, safe traders better to exit @breakeven"
27901,6661760423,2024-07-22 13:29:44+00:00,"$MIRA

buy now $1.27

if down after bought, add @$1.06

Targets $1.44/1.74/2.14

SL $0.78

Note: If average, safe traders better to exit @breakeven"
27900,1110306005,2024-07-22 12:51:04+00:00,Valar doehaeris
27899,6661760423,2024-07-22 12:35:56+00:00,Im.waiting on my guy lol
27898,6652139576,2024-07-22 12:32:23+00:00,I’ve never seen game of thrones
27897,6075848860,2024-07-22 12:30:58+00:00,Waiting on OA and his bomb callouts..
27896,6075848860,2024-07-22 12:30:43+00:00,He’s never seen Game of Thrones.
27895,7000718430,2024-07-22 11:30:05+00:00,Mlgo may run
27894,1110306005,2024-07-22 06:13:34+00:00,"First of his name, king of the Andals and the first men."
27893,1110306005,2024-07-22 06:12:54+00:00,The Matthew for president
27892,730908375,2024-07-22 04:46:37+00:00,Go for it
27891,6652139576,2024-07-22 04:34:07+00:00,Vote for me
27890,6652139576,2024-07-22 04:34:04+00:00,I’m taking his spot
27889,6661760423,2024-07-22 00:22:39+00:00,I dont think he knows that he has left
27888,7000718430,2024-07-22 00:07:54+00:00,For this year
27887,7000718430,2024-07-22 00:07:47+00:00,The race
27886,7000718430,2024-07-22 00:07:42+00:00,Left
27885,7000718430,2024-07-22 00:07:40+00:00,Joe bidennn
27884,6652139576,2024-07-21 06:30:10+00:00,It was free
27883,6652139576,2024-07-21 06:30:01+00:00,But now I haven’t
27882,6652139576,2024-07-21 06:29:56+00:00,Well I did quit
27881,6075848860,2024-07-21 05:49:57+00:00,Tisk tisk
27880,6075848860,2024-07-21 05:49:48+00:00,"Matthew, you said you quit"
27879,6652139576,2024-07-21 05:23:45+00:00,I’m drinking till it takes me away
27878,6652139576,2024-07-21 05:23:32+00:00,Idk
27877,6075848860,2024-07-21 05:23:12+00:00,"Wtf do u mean, Matthew?"
27876,6652139576,2024-07-21 03:19:24+00:00,I’m gone
27875,6075848860,2024-07-21 01:44:11+00:00,No I’m still a flight attendant. I just barely fly. I fly like 5-6 times a year. Just enough to keep my benefits active 😆
27874,6661760423,2024-07-20 03:23:19+00:00,Lovely.  Well done. No more mile high club for you 😆
27873,6075848860,2024-07-20 00:49:13+00:00,Got the job. Hired right there on the spot on FaceTime LOL
27872,6661760423,2024-07-19 22:48:05+00:00,You'll do great Amanda.
27871,6075848860,2024-07-19 22:30:08+00:00,I have a FaceTime interview at 7pm with the head partner of a whistleblower law firm. Wish ya girl luck. Had to give up trading as a career cuz I suck at it and don’t want to go back to flying full time so I’m stuck getting another office job 🥲
27870,6075848860,2024-07-19 19:48:34+00:00,"Nothing wrong with that, at all"
27869,6652139576,2024-07-19 18:12:51+00:00,I figure I’ll apply to Walmart or Kroger
27868,6652139576,2024-07-19 18:12:38+00:00,"Between that and fast food, I still have my full time job"
27867,6652139576,2024-07-19 18:12:21+00:00,I’m gonna work retail 😭
27866,6075848860,2024-07-19 18:12:05+00:00,Oh yeah? Have you already found where you wanna work at?
27865,6075848860,2024-07-19 18:11:37+00:00,Yeah it’d be nice 😩😆
27864,6661760423,2024-07-19 17:48:22+00:00,Would be nice if there were companies that do.interest free loans lol
27863,6661760423,2024-07-19 17:48:00+00:00,Yeh ur right amanda. These loan companies are awful
27862,6652139576,2024-07-19 17:42:26+00:00,I’m getting a second job
27861,6075848860,2024-07-19 17:41:24+00:00,"Going further in debt to pay off debt is a bad idea. Use the snowball method. Take your smallest debt and pay it off first. That will give you a boost of confidence while you chip away at your next smallest debt. Pay it off slow from smallest to largest. I had 20k in credit card debt but paid it off in 4 months with that method. I started with my smallest balance card and paid all I could on it while making the minimum payment on all other cards then each time I paid off a card, I would lock it away in my husband’s safe, lol. Idk how it works in UK but it North America, credit cards are mostly a trap if not treated like a debit card. Never spend what you don’t have in the bank to cover"
27860,6661760423,2024-07-19 17:23:39+00:00,Guess we still have life and someday things will look up for us all man
27859,6661760423,2024-07-19 17:23:20+00:00,"Im going through it at the mo too.
Credit rating has been shit cos interest kills me.  Need a decent loan to pay of short term debts"
27858,6661760423,2024-07-19 17:22:03+00:00,Matthew hard times will pass
27857,6075848860,2024-07-19 17:14:09+00:00,Don’t say that
27856,6075848860,2024-07-19 17:02:39+00:00,Just took profits on SERV at 25%
27855,6652139576,2024-07-19 16:57:28+00:00,🤯
27854,6652139576,2024-07-19 16:57:18+00:00,I’m honestly feeling like just blowing off the popsicle
27853,7000718430,2024-07-19 16:57:18+00:00,Oh dang I’m sorry to heahearr that
27852,7000718430,2024-07-19 16:57:03+00:00,Dude I was watching this at 4
27851,6652139576,2024-07-19 16:56:58+00:00,Damn bro I’m sorry
27850,6652139576,2024-07-19 16:56:53+00:00,But I’m filing for bankruptcy I’m losing energy to do anything anymore
27849,7000718430,2024-07-19 16:56:52+00:00,Mine hurt so bad
27848,6652139576,2024-07-19 16:56:36+00:00,My ears are getting better
27847,7000718430,2024-07-19 16:56:13+00:00,@Magerne2033 how your ears
27846,6075848860,2024-07-19 16:56:02+00:00,And the beast is still running
27845,6075848860,2024-07-19 16:55:46+00:00,I hopped in on SERV. Up 12%
27844,6075848860,2024-07-19 16:40:19+00:00,Amen 🙏
27843,6661760423,2024-07-19 16:31:42+00:00,May God grant him a long life 😆
27842,6661760423,2024-07-19 16:31:30+00:00,Yeh will try and send it as soon as i get em
27841,6075848860,2024-07-19 16:13:23+00:00,I’m proud of myself for sticking to tight stop losses tho
27840,6075848860,2024-07-19 16:12:36+00:00,I’m so pissed I didn’t buy back in. Arghhhh
27839,6075848860,2024-07-19 16:12:24+00:00,"Will you share his alerts with us every morning, plz??"
27838,6075848860,2024-07-19 16:12:05+00:00,Nah I got stopped out n didn’t buy back in but wowww was that guy on target!!! Thanks so much for sharing!!!
27837,6661760423,2024-07-19 15:17:31+00:00,SERV 6.5 now
27836,7000718430,2024-07-19 15:00:49+00:00,Arm calls
27835,6661760423,2024-07-19 14:55:38+00:00,Bought Amix on the dip
27834,6661760423,2024-07-19 14:47:55+00:00,"Even tho i aint in it, Hope u made money amanda"
27833,6661760423,2024-07-19 14:47:30+00:00,This guy is a beast
27832,6661760423,2024-07-19 14:47:26+00:00,All targets done on SERV
27831,6661760423,2024-07-19 14:44:44+00:00,Look at serv go
27830,6661760423,2024-07-19 14:33:45+00:00,Are u in SERV?
27829,6075848860,2024-07-19 14:32:40+00:00,Ohhh gotcha
27828,6661760423,2024-07-19 14:32:27+00:00,I couldnt buy serv cos broker doesnt do.it
27827,6075848860,2024-07-19 14:31:45+00:00,"OA, did u take profits @ that first target with SERV?"
27826,6075848860,2024-07-19 14:28:18+00:00,Look @ SERV!!
27825,6661760423,2024-07-19 14:22:41+00:00,Trust me this guy is a topG
27824,6075848860,2024-07-19 14:20:40+00:00,Steadily climbing
27823,6075848860,2024-07-19 14:20:33+00:00,Trend line changed back to green
27822,6075848860,2024-07-19 14:20:23+00:00,SERV reversed. Lookin good
27821,6661760423,2024-07-19 14:18:17+00:00,Amix flying
27820,6661760423,2024-07-19 14:12:15+00:00,Amix doin sick
27819,6075848860,2024-07-19 14:10:25+00:00,AMIX doin well dang. I was gonna buy @ 1.49 this morning but my broker didn’t allow pre market buys on it for some stupid reason
27818,6075848860,2024-07-19 14:09:33+00:00,I’m not liking its lack of volatility so ima stay out. Been playin VRPX. Big moves on it this morning
27817,6075848860,2024-07-19 14:08:59+00:00,super trend line on finviz has SERV in downtrend rn. Good time to avg down
27816,6075848860,2024-07-19 14:08:25+00:00,I’m stopped out of SERV
27815,6661760423,2024-07-19 14:05:09+00:00,Im shit at investing hence look for diamonds like yourselves
27814,6661760423,2024-07-19 14:04:52+00:00,Rule 1 if you are not good at investing find someone who is lol
27813,6075848860,2024-07-19 14:04:15+00:00,Yeah that’s really nice
27812,6661760423,2024-07-19 14:04:14+00:00,And stop loss
27811,6661760423,2024-07-19 14:04:00+00:00,"Thing is, this guy has targets so you know when to get out"
27810,6661760423,2024-07-19 14:03:37+00:00,But at least im green for now
27809,6075848860,2024-07-19 14:03:26+00:00,I’m watching AMIX. Damn it’s like he sent u my scanner lol
27808,6661760423,2024-07-19 14:03:19+00:00,I bought SHIM a bit late at 3.45 dollars
27807,6661760423,2024-07-19 14:02:16+00:00,Lets see how he does
27806,6661760423,2024-07-19 14:02:09+00:00,He just sent this one right now
27805,6661760423,2024-07-19 14:02:00+00:00,"$AMIX

buy now $1.7

if down after bought, add @$1.52

Targets $1.84/2.08/2.44

SL $1.34

Note: If average, safe traders better to exit @breakeven"
27804,6661760423,2024-07-19 14:00:24+00:00,At 2:30 uk time he send normally.
27803,6661760423,2024-07-19 13:59:57+00:00,He is mainly spot.on from what i saw last two days
27802,6075848860,2024-07-19 13:59:45+00:00,Been kinda slow
27801,6075848860,2024-07-19 13:59:28+00:00,Popped up on my scanner
27800,6075848860,2024-07-19 13:59:21+00:00,I’m in SERV rn
27799,6661760423,2024-07-19 13:59:05+00:00,"$SHIM

buy now $3.37

if down after bought, add @$3.06

Targets $3.64/3.98/4.44

SL $2.74

Note: If average, safe traders better to exit @breakeven"
27798,6661760423,2024-07-19 13:59:05+00:00,"$SERV

buy now $4.34

if down after bought, add @$3.86

Targets $4.64/5.04/5.64

SL $3.44

Note: If average, safe traders better to exit @breakeven"
27797,6075848860,2024-07-19 13:58:13+00:00,I just made good on VRPX
27796,7000718430,2024-07-19 13:55:43+00:00,Yes please
27795,6661760423,2024-07-19 13:55:21+00:00,Let me know if u want em
27794,6661760423,2024-07-19 13:55:11+00:00,When the market.opens he sends me alerts
27793,6661760423,2024-07-19 13:54:29+00:00,Iv monitored hem last 2 days and i think they can make money from.5% plus daily
27792,6661760423,2024-07-19 13:53:38+00:00,Guys there are two guys that i have found that are flippin on point in their trading
27791,6075848860,2024-07-19 11:44:48+00:00,Yep
27790,6652139576,2024-07-19 11:42:32+00:00,Thank you
27789,6075848860,2024-07-19 11:42:19+00:00,They’re good
27788,6652139576,2024-07-19 11:42:10+00:00,They are what showed up for my area
27787,6075848860,2024-07-19 11:42:06+00:00,Yeah they’re good
27786,6652139576,2024-07-19 11:41:54+00:00,Oh
27785,6075848860,2024-07-19 11:41:49+00:00,Heard of them anyway
27784,6652139576,2024-07-19 11:41:47+00:00,Are they good?
27783,6075848860,2024-07-19 11:41:40+00:00,Yes I know them
27782,6075848860,2024-07-19 11:41:36+00:00,I’m from Atlanta yes.
27781,6652139576,2024-07-19 11:40:56+00:00,Do you know Duncan and brow
27780,6652139576,2024-07-19 11:40:38+00:00,Amanda you from Atlanta?
27779,6075848860,2024-07-19 11:40:22+00:00,Not today but a few weeks ago
27778,6075848860,2024-07-19 11:40:11+00:00,Damn BNED reverse split
27777,6075848860,2024-07-19 11:39:46+00:00,Yes
27776,7000718430,2024-07-19 07:36:09+00:00,I’m in at 4am
27775,7000718430,2024-07-19 07:32:02+00:00,Gonna run
27774,7000718430,2024-07-19 07:32:00+00:00,Bned
27773,6404397969,2024-07-19 03:28:38+00:00,What should I invest in tmrw?
27772,6404397969,2024-07-19 03:28:23+00:00,Ayyyy
27771,6652139576,2024-07-19 03:14:40+00:00,So I can still use FAFSA while going through bankruptcy
27770,6075848860,2024-07-19 00:56:16+00:00,It’s the first step in securing government funding for school
27769,6075848860,2024-07-19 00:55:54+00:00,Go fill out a FAFSA.
27768,6075848860,2024-07-19 00:48:45+00:00,I got my bachelor’s degree and didn’t pay a dime.
27767,6075848860,2024-07-19 00:48:20+00:00,"Not while in active bankruptcy, no. But your schooling will be free if you apply for a Pell grant."
27766,6652139576,2024-07-19 00:09:40+00:00,Would I be able to take out student loans
27765,6652139576,2024-07-19 00:09:29+00:00,It’s w2
27764,6075848860,2024-07-18 23:40:17+00:00,Cuz they can’t garnish 1099
27763,6075848860,2024-07-18 23:40:05+00:00,Is ur pay w2 or 1099?
27762,6652139576,2024-07-18 23:23:39+00:00,When I go to do my paperwork and all would you mind if I dmed you with questions if need be?
27761,6652139576,2024-07-18 23:21:03+00:00,"Ofc I’ll be paying my child support, I don’t have any debt ont hat I stay up to date on it wanna see my boy"
27760,6652139576,2024-07-18 23:20:36+00:00,I fucked up taking them out to put into stocks
27759,6075848860,2024-07-18 23:20:32+00:00,"Yes. ALL debts minus child support, tax debt and student loans"
27758,6652139576,2024-07-18 23:20:25+00:00,I really can’t pay any of these loans on time
27757,6652139576,2024-07-18 23:20:13+00:00,"And this also clears all debt to my name, I.e loans"
27756,6075848860,2024-07-18 23:20:11+00:00,"If you can pay it, do it, but they’re already trying to sue you so idk"
27755,6652139576,2024-07-18 23:19:54+00:00,So it’s literally a life or death situation atp
27754,6075848860,2024-07-18 23:19:35+00:00,That will stay on your report and affect you more than a ch.7 bankruptcy would
27753,6652139576,2024-07-18 23:19:21+00:00,I’ll probably be able to pay it in about a week or so
27752,6075848860,2024-07-18 23:19:19+00:00,"Like, AMEX is gonna deny you, of course. But you’ll be able to get home and auto loans just the interest rates are gonna be high but you’ll be in a MUCH BETTER position than allowing a predatory pay day loan to garnish you as infinitum"
27751,6652139576,2024-07-18 23:18:39+00:00,Like say I had gotten a better job and wanted to get a car
27750,6075848860,2024-07-18 23:18:21+00:00,"Not necessarily, no, depends on what kinda credit you’re looking to get"
27749,6652139576,2024-07-18 23:17:48+00:00,So it won’t necessarily look bad on my repot?
27748,6075848860,2024-07-18 23:17:21+00:00,"So the bankruptcy remains on your credit report for like 8 years I think but it really only has an impact on you WHILE you’re in bankruptcy. Like literally as soon as the courts discharge your case, you can go back out and apply for new credit"
27747,6652139576,2024-07-18 23:16:07+00:00,So it only stays for 4 months)
27746,6652139576,2024-07-18 23:16:00+00:00,Yoo
27745,6075848860,2024-07-18 23:15:40+00:00,"So soon after filing, you’ll see your specific debts removed from your credit report. Then upon discharge of the bankruptcy, usually within 4 months, your credit score will shoot up like 200 points"
27744,6652139576,2024-07-18 23:14:09+00:00,How long until I would be able to bring my credit up?
27743,6652139576,2024-07-18 23:13:59+00:00,So I’m chilling
27742,6075848860,2024-07-18 23:13:41+00:00,"You don’t need a minimum debt amount, you just need to be what’s called “under median” meaning you don’t have a lot of value to your assets like equity in a home, making 100k a year, etc, I can tell you that you’re prolly well under median"
27741,6652139576,2024-07-18 22:56:54+00:00,I’m not even sure what I meant
27740,6652139576,2024-07-18 22:56:25+00:00,Do I need a minimum debt amount
27739,6075848860,2024-07-18 22:56:02+00:00,Wym?
27738,6075848860,2024-07-18 22:55:38+00:00,You pay back NOTHING. What don’t you get about “clean slate” “wiped away” “no more debt” 😂
27737,6652139576,2024-07-18 22:55:30+00:00,So ch.7s what does that break
27736,6075848860,2024-07-18 22:54:50+00:00,Hell yea. They don’t monitor your finances in ch.7’s …. Only in ch.13 which you’re not a candidate for cuz you don’t have any secured debt
27735,6652139576,2024-07-18 22:54:10+00:00,So do they let me save money so I can buy a car? What do I end up having to pay back
27734,6075848860,2024-07-18 22:54:06+00:00,"It’s a very helpful tool when in a bind like oh idk, being sued for example, lol"
27733,6652139576,2024-07-18 22:53:53+00:00,"I sure as hell needed it then, if it wasn’t for the army I would have been fucked"
27732,6075848860,2024-07-18 22:53:41+00:00,It’s not as bad as you think.
27731,6652139576,2024-07-18 22:53:41+00:00,wtf
27730,6652139576,2024-07-18 22:53:37+00:00,💀
27729,6075848860,2024-07-18 22:53:28+00:00,Puhleeez… I’ve filed ch7’s for 18 year olds
27728,6075848860,2024-07-18 22:53:11+00:00,The burden is on the payday loan place. They weren’t quick enough so that’s on them
27727,6652139576,2024-07-18 22:53:09+00:00,I’m only 20 😭
27726,6652139576,2024-07-18 22:53:00+00:00,And go ahead file for bankruptcy
27725,6652139576,2024-07-18 22:52:53+00:00,So I should just take advantage of it
27724,6075848860,2024-07-18 22:52:46+00:00,It’s yours
27723,6075848860,2024-07-18 22:52:42+00:00,"Nope, you’ll be in no trouble"
27722,6075848860,2024-07-18 22:52:32+00:00,Bankruptcy is there to help the consumer from overwhelming and predatory lending
27721,6652139576,2024-07-18 22:52:23+00:00,Because I sold the car I used as collateral
27720,6075848860,2024-07-18 22:52:11+00:00,Why would you?
27719,6075848860,2024-07-18 22:52:08+00:00,Nooooo
27718,6652139576,2024-07-18 22:52:08+00:00,What about my phone and all that
27717,6652139576,2024-07-18 22:52:02+00:00,So I won’t get into any type of troubles
27716,6075848860,2024-07-18 22:51:47+00:00,"Yeah, it’ll be wiped away. I promise"
27715,6075848860,2024-07-18 22:51:32+00:00,That’s correct but only while in BK and chapter 7s are a very quick process. Idk the laws in UK tho.
27714,6661760423,2024-07-18 22:43:07+00:00,If u file for bankruptcy does that mean u are no longer able to get credit?
27713,6652139576,2024-07-18 22:29:59+00:00,But I sold the car that I took the loan out on
27712,6652139576,2024-07-18 22:29:50+00:00,Okay so what about a loan that I have collateral on
27711,6075848860,2024-07-18 22:28:06+00:00,You gave them the right to do so when you signed their loan agreement
27710,6075848860,2024-07-18 22:27:54+00:00,Definitely do so or the pay day loan place is going to garnish your wages
27709,6652139576,2024-07-18 22:27:22+00:00,Okay okay. I’ll look into this some more for my area once I drop my boy off with his momma
27708,6075848860,2024-07-18 22:26:10+00:00,You’re *
27707,6075848860,2024-07-18 22:25:45+00:00,No. It will look favorable because your trying to better yourself and your financial situation
27706,6075848860,2024-07-18 22:25:05+00:00,A chapter 7 is typically $338 to file. I know Clark & Washington does $0 down chapter 7’s but I’m not sure about attorneys in the southern district m.
27705,6652139576,2024-07-18 22:24:29+00:00,And would it look bad on me in court while I’m trying to get rights over my so.
27704,6075848860,2024-07-18 22:24:18+00:00,"But don’t worry, as long as you provide your attorney with the docs, they’ll submit everything for you"
27703,6652139576,2024-07-18 22:24:14+00:00,How much do I have to pay to file
27702,6075848860,2024-07-18 22:23:34+00:00,They must be filed on the docket and submitted to your trustee or your case will be dismissed.
27701,6075848860,2024-07-18 22:23:07+00:00,"Yup so if you file tomorrow, July 19th, they’ll want pay stubs for May 19 - July 19."
27700,6652139576,2024-07-18 22:22:27+00:00,Ohhh 60 days previous
27699,6075848860,2024-07-18 22:21:54+00:00,It’s a super easy process
27698,6075848860,2024-07-18 22:21:11+00:00,"If you don’t have the pay stubs, you’ll sign what called a “pay affidavit” stating you did not receive pay stubs in the 60 days immediately prior to filing"
